117,24
117,250
117,455
117,273
117,147
117,100
117,294
117,127
117,79
117,118
65,204
65,174
65,357
65,172
65,275
65,153
65,79
65,22
65,8
65,276
137,294
137,258
137,678
137,323
137,288
137,127
137,7
137,100
137,252
137,298
257,242
257,268
257,319
257,124
257,19
257,302
257,283
257,13
257,93
257,321
111,300
111,690
111,750
111,347
111,327
111,268
111,316
111,751
111,306
111,748
285,294
285,50
285,181
285,127
285,748
285,268
285,289
285,1
285,7
285,328
96,357
96,172
96,180
96,168
96,427
96,603
96,135
96,191
96,204
96,523
116,327
116,338
116,886
116,749
116,305
116,334
116,319
116,689
116,898
116,321
73,50
73,174
73,168
73,98
73,172
73,258
73,181
73,204
73,79
73,191
221,11
221,68
221,226
221,249
221,159
221,233
221,147
221,410
221,182
221,176
235,286
235,514
235,173
235,168
235,357
235,172
235,258
235,134
235,56
235,216
164,294
164,546
164,288
164,257
164,147
164,15
164,1
164,284
164,591
164,7
281,328
281,313
281,286
281,245
281,307
281,269
281,678
281,302
281,879
281,292
182,276
182,127
182,9
182,7
182,151
182,275
182,117
182,25
182,742
182,508
129,301
129,690
129,328
129,340
129,333
129,315
129,289
129,321
129,294
129,326
45,405
45,117
45,125
45,546
45,235
45,274
45,222
45,1047
45,1028
45,255
131,283
131,319
131,237
131,116
131,475
131,258
131,321
131,13
131,289
131,294
230,133
230,483
230,194
230,318
230,191
230,215
230,193
230,173
230,527
230,520
126,307
126,301
126,269
126,331
126,270
126,748
126,259
126,271
126,879
126,347
231,237
231,294
231,117
231,222
231,118
231,257
231,25
231,100
231,125
231,258
280,356
280,51
280,720
280,470
280,732
280,97
280,15
280,300
280,553
280,684
288,288
288,56
288,181
288,172
288,79
288,302
288,187
288,603
288,183
288,313
152,815
152,732
152,476
152,70
152,216
152,202
152,756
152,471
152,553
152,949
217,229
217,227
217,184
217,449
217,230
217,431
217,218
217,219
217,450
217,559
79,242
79,302
79,14
79,475
79,294
79,321
79,289
79,300
79,9
79,748
75,257
75,7
75,15
75,50
75,181
75,276
75,127
75,298
75,282
75,250
245,1
245,257
245,118
245,121
245,405
245,15
245,117
245,25
245,125
245,742
282,313
282,286
282,328
282,748
282,301
282,690
282,245
282,272
282,326
282,270
78,286
78,258
78,300
78,748
78,313
78,100
78,1
78,275
78,15
78,111
118,183
118,12
118,182
118,187
118,89
118,192
118,96
118,1073
118,127
118,357
283,1
283,257
283,181
283,169
283,8
283,174
283,25
283,172
283,111
283,222
171,301
171,300
171,328
171,333
171,347
171,750
171,307
171,751
171,748
171,319
107,328
107,294
107,301
107,748
107,690
107,307
107,289
107,245
107,326
107,272
226,100
226,50
226,127
226,181
226,1
226,475
226,276
226,222
226,137
226,515
306,237
306,9
306,276
306,15
306,294
306,1
306,124
306,137
306,475
306,50
173,288
173,333
173,307
173,313
173,748
173,682
173,340
173,873
173,304
173,325
185,100
185,14
185,294
185,1
185,137
185,283
185,124
185,289
185,98
185,288
150,9
150,7
150,237
150,508
150,286
150,222
150,258
150,117
150,15
150,285
274,121
274,127
274,284
274,151
274,222
274,126
274,286
274,283
274,257
274,7
188,183
188,172
188,423
188,200
188,182
188,31
188,117
188,1
188,282
188,427
48,318
48,435
48,134
48,199
48,197
48,22
48,135
48,205
48,173
48,258
311,162
311,435
311,286
311,313
311,736
311,631
311,673
311,427
311,155
311,447
165,294
165,286
165,50
165,300
165,56
165,748
165,313
165,98
165,269
165,172
208,173
208,191
208,69
208,153
208,168
208,318
208,83
208,8
208,238
208,28
2,321
2,245
2,328
2,748
2,319
2,9
2,333
2,322
2,15
2,323
205,288
205,245
205,301
205,323
205,302
205,690
205,321
205,307
205,292
205,332
248,56
248,222
248,288
248,258
248,195
248,12
248,318
248,173
248,357
248,144
93,25
93,237
93,111
93,274
93,257
93,405
93,117
93,742
93,756
93,471
159,300
159,763
159,1047
159,282
159,257
159,1
159,864
159,284
159,280
159,147
146,690
146,333
146,751
146,268
146,750
146,748
146,270
146,288
146,316
146,343
29,258
29,288
29,313
29,271
29,327
29,333
29,340
29,328
29,690
29,272
156,98
156,23
156,56
156,185
156,174
156,182
156,183
156,603
156,234
156,427
37,250
37,1016
37,455
37,144
37,252
37,184
37,298
37,431
37,228
37,181
141,685
141,148
141,1016
141,845
141,111
141,411
141,763
141,924
141,595
141,596
195,50
195,288
195,294
195,268
195,7
195,1
195,286
195,515
195,269
195,475
108,15
108,257
108,151
108,25
108,9
108,117
108,276
108,286
108,118
108,258
47,300
47,319
47,313
47,242
47,294
47,690
47,328
47,748
47,333
47,245
255,358
255,260
255,127
255,50
255,181
255,333
255,250
255,298
255,363
255,326
89,285
89,286
89,116
89,276
89,319
89,9
89,124
89,274
89,294
89,19
140,300
140,269
140,292
140,328
140,327
140,333
140,748
140,326
140,690
140,313
190,323
190,678
190,307
190,298
190,286
190,322
190,879
190,257
190,271
190,289
24,50
24,181
24,174
24,1
24,204
24,168
24,172
24,210
24,202
24,28
17,50
17,127
17,258
17,275
17,181
17,288
17,15
17,121
17,300
17,14
313,510
313,429
313,227
313,705
313,679
313,294
313,434
313,378
313,447
313,380
53,1
53,222
53,117
53,127
53,405
53,237
53,742
53,276
53,294
53,9
124,56
124,183
124,176
124,89
124,210
124,22
124,204
124,64
124,357
124,318
149,690
149,307
149,315
149,288
149,332
149,270
149,347
149,289
149,748
149,750
176,302
176,269
176,300
176,748
176,333
176,301
176,313
176,124
176,245
176,276
106,283
106,204
106,173
106,202
106,237
106,238
106,197
106,83
106,427
106,357
312,497
312,523
312,492
312,517
312,135
312,504
312,650
312,527
312,198
312,193
175,174
175,318
175,79
175,357
175,22
175,204
175,69
175,173
175,423
175,194
153,288
153,286
153,300
153,98
153,100
153,748
153,289
153,318
153,173
153,313
220,302
220,313
220,328
220,327
220,748
220,690
220,245
220,307
220,321
220,326
143,300
143,302
143,748
143,245
143,269
143,301
143,327
143,289
143,332
143,340
199,288
199,300
199,289
199,50
199,748
199,181
199,127
199,275
199,319
199,257
202,50
202,127
202,100
202,181
202,294
202,98
202,56
202,174
202,288
202,194
277,475
277,125
277,744
277,118
277,222
277,458
277,126
277,275
277,13
277,127
206,347
206,305
206,270
206,751
206,316
206,301
206,312
206,303
206,307
206,259
76,268
76,475
76,302
76,246
76,1073
76,124
76,171
76,32
76,340
76,179
314,369
314,864
314,728
314,51
314,871
314,1119
314,975
314,356
314,732
314,553
136,50
136,181
136,1
136,285
136,7
136,294
136,288
136,508
136,222
136,268
179,343
179,312
179,689
179,311
179,270
179,328
179,344
179,898
179,879
179,338
4,313
4,333
4,748
4,286
4,302
4,326
4,332
4,245
4,269
4,268
304,258
304,748
304,245
304,289
304,678
304,301
304,333
304,307
304,326
304,269
3,879
3,690
3,682
3,313
3,895
3,270
3,301
3,689
3,358
3,750
227,237
227,508
227,1
227,111
227,151
227,275
227,744
227,257
227,628
227,246
252,285
252,237
252,127
252,50
252,508
252,13
252,15
252,283
252,25
252,137
212,56
212,98
212,357
212,173
212,514
212,194
212,174
212,64
212,168
212,238
310,286
310,1
310,100
310,283
310,269
310,25
310,151
310,300
310,127
310,15
35,288
35,323
35,294
35,286
35,245
35,289
35,292
35,307
35,682
35,331
147,300
147,315
147,328
147,272
147,303
147,306
147,307
147,333
147,289
147,321
105,300
105,328
105,301
105,315
105,294
105,346
105,245
105,326
105,750
105,332
34,300
34,302
34,328
34,307
34,301
34,322
34,333
34,269
34,313
34,326
71,127
71,1
71,258
71,7
71,288
71,294
71,9
71,269
71,275
71,515
51,174
51,98
51,56
51,22
51,183
51,195
51,79
51,357
51,318
51,96
204,319
204,289
204,294
204,313
204,306
204,690
204,327
204,328
204,305
204,326
315,50
315,268
315,357
315,174
315,179
315,64
315,182
315,258
315,197
315,172
31,286
31,269
31,327
31,258
31,288
31,690
31,242
31,324
31,333
31,289
316,194
316,56
316,514
316,603
316,204
316,523
316,216
316,238
316,527
316,86
103,1
103,100
103,7
103,258
103,237
103,151
103,15
103,288
103,286
103,276
318,313
318,274
318,300
318,283
318,402
318,111
318,699
318,258
318,736
318,97
30,300
30,288
30,748
30,269
30,328
30,271
30,323
30,268
30,272
30,245
120,100
120,222
120,7
120,181
120,294
120,151
120,276
120,300
120,288
120,471
46,258
46,269
46,302
46,289
46,301
46,268
46,340
46,323
46,319
46,321
289,118
289,597
289,546
289,257
289,472
289,252
289,235
289,250
289,25
289,411
209,268
209,302
209,300
209,294
209,288
209,313
209,319
209,289
209,340
209,748
261,323
261,258
261,328
261,286
261,313
261,678
261,289
261,307
261,333
261,269
88,269
88,272
88,328
88,307
88,340
88,310
88,333
88,332
88,347
88,303
9,258
9,100
9,127
9,288
9,269
9,300
9,181
9,289
9,515
9,1
247,286
247,294
247,313
247,288
247,748
247,289
247,301
247,268
247,328
247,127
321,482
321,427
321,318
321,528
321,582
321,285
321,509
321,238
321,517
321,137
266,294
266,258
266,269
266,288
266,300
266,50
266,127
266,302
266,242
266,301
74,286
74,269
74,748
74,289
74,321
74,319
74,50
74,327
74,322
74,127
238,15
238,25
238,1
238,117
238,222
238,742
238,274
238,50
238,275
238,748
319,300
319,328
319,327
319,258
319,690
319,272
319,326
319,288
319,748
319,315
323,276
323,237
323,1
323,124
323,12
323,591
323,628
323,302
323,325
323,129
67,118
67,597
67,257
67,926
67,411
67,252
67,250
67,410
67,1016
67,763
211,294
211,50
211,258
211,288
211,243
211,323
211,322
211,100
211,98
211,748
98,286
98,50
98,275
98,100
98,127
98,269
98,294
98,191
98,181
98,197
12,173
12,56
12,64
12,22
12,79
12,210
12,357
12,423
12,194
12,427
40,313
40,301
40,690
40,327
40,307
40,315
40,288
40,748
40,326
40,332
258,245
258,301
258,269
258,307
258,322
258,302
258,304
258,259
258,678
258,321
228,258
228,294
228,269
228,300
228,289
228,268
228,302
228,301
228,319
228,748
325,515
325,169
325,89
325,705
325,603
325,657
325,198
325,194
325,615
325,56
320,1016
320,227
320,55
320,273
320,230
320,229
320,144
320,181
320,928
320,455
326,164
326,504
326,357
326,218
326,188
326,28
326,133
326,191
326,193
326,215
327,346
327,272
327,347
327,124
327,518
327,137
327,171
327,315
327,248
327,59
183,403
183,288
183,117
183,566
183,161
183,385
183,300
183,82
183,233
183,550
328,307
328,5
328,770
328,288
328,678
328,673
328,310
328,468
328,526
328,233
322,98
322,56
322,183
322,187
322,174
322,286
322,176
322,100
322,357
322,79
330,274
330,125
330,111
330,402
330,173
330,196
330,222
330,476
330,186
330,471
27,7
27,276
27,273
27,117
27,237
27,1
27,127
27,222
27,282
27,628
331,192
331,23
331,531
331,12
331,170
331,603
331,654
331,318
331,357
331,134
332,591
332,260
332,358
332,281
332,977
332,55
332,930
332,250
332,68
332,161
329,1
329,748
329,289
329,9
329,222
329,237
329,328
329,56
329,121
329,268
86,313
86,302
86,301
86,294
86,690
86,748
86,322
86,245
86,333
86,321
139,269
139,258
139,319
139,294
139,285
139,321
139,289
139,9
139,300
139,276
300,323
300,258
300,748
300,358
300,245
300,988
300,678
300,289
300,286
300,326
163,294
163,313
163,748
163,328
163,302
163,268
163,289
163,327
163,333
163,340
333,286
333,258
333,288
333,50
333,313
333,289
333,181
333,328
333,173
333,301
334,751
334,750
334,463
334,270
334,25
334,198
334,473
334,382
334,509
334,1101
39,286
39,328
39,690
39,340
39,289
39,327
39,268
39,245
39,750
39,303
324,245
324,333
324,313
324,237
324,302
324,326
324,100
324,269
324,181
324,117
132,475
132,276
132,7
132,515
132,9
132,181
132,14
132,1
132,129
132,508
336,412
336,246
336,274
336,240
336,150
336,283
336,364
336,815
336,411
336,235
335,302
335,286
335,751
335,294
335,272
335,301
335,327
335,690
335,315
335,326
169,286
169,294
169,322
169,288
169,289
169,323
169,98
169,304
169,678
169,205
338,191
338,705
338,482
338,357
338,199
338,318
338,98
338,50
338,173
338,527
339,684
339,443
339,177
339,559
339,230
339,96
339,385
339,39
339,164
339,210
309,322
309,288
309,321
309,292
309,289
309,302
309,269
309,294
309,245
309,327
342,462
342,318
342,64
342,59
342,221
342,116
342,48
342,285
342,283
342,70
340,69
340,496
340,132
340,8
340,28
340,191
340,168
340,210
340,194
340,202
317,333
317,307
317,258
317,302
317,327
317,751
317,332
317,294
317,343
317,690
341,332
341,326
341,322
341,331
341,327
341,333
341,323
341,307
341,328
341,879
343,182
343,70
343,273
343,181
343,151
343,129
343,628
343,433
343,518
343,209
344,15
344,257
344,591
344,282
344,318
344,475
344,150
344,293
344,294
344,147
345,276
345,591
345,531
345,735
345,340
345,275
345,692
345,1119
345,328
345,475
346,229
346,227
346,230
346,231
346,559
346,568
346,82
346,554
346,228
346,449
347,591
347,64
347,265
347,161
347,684
347,71
347,651
347,111
347,566
347,196
273,269
273,302
273,301
273,750
273,300
273,751
273,258
273,312
273,270
273,333
55,1
55,222
55,100
55,250
55,127
55,151
55,298
55,252
55,258
55,546
349,282
349,151
349,742
349,405
349,628
349,476
349,293
349,111
349,117
349,13
348,125
348,471
348,282
348,597
348,284
348,866
348,257
348,864
348,274
348,1047
354,514
354,923
354,517
354,663
354,198
354,482
354,640
354,179
354,301
354,340
